title,category,slug,soc_code,median_pay_annual,median_pay_hourly,entry_education,work_experience,training,num_jobs_2024,projected_employment_2034,outlook_pct,outlook_desc,employment_change,url
Apiarists and sericulturists,Uncategorized,apiarists-and-sericulturists,6123,33057,15.89,No formal educational credential,None,None,14200,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C6123
Applications programmers,Uncategorized,applications-programmers,2514,89216,42.89,Bachelor's degree,None,None,50322,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2514
Aquaculture and fisheries production managers,Uncategorized,aquaculture-and-fisheries-production-managers,1312,84258,40.51,Bachelor's degree,None,None,15278,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1312
Aquaculture workers,Uncategorized,aquaculture-workers,6221,25779,12.39,No formal educational credential,None,None,440,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C6221
Archivists and curators,Uncategorized,archivists-and-curators,2621,68878,33.11,Bachelor's degree,None,None,18542,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2621
"Armed forces occupations, other ranks",Uncategorized,armed-forces-occupations-other-ranks,0310,45829,22.03,High school diploma or equivalent,None,None,9800,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C0310
Assemblers not elsewhere classified,Uncategorized,assemblers-not-elsewhere-classified,8219,51070,24.55,High school diploma or equivalent,None,None,7933,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8219
"Astrologers, fortune-tellers and related workers",Uncategorized,astrologers-fortune-tellers-and-related-workers,5161,44424,21.36,High school diploma or equivalent,None,None,26041,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5161
Athletes and sports players,Uncategorized,athletes-and-sports-players,3421,58279,28.02,Associate's degree,None,None,32863,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3421
Audiologists and speech therapists,Uncategorized,audiologists-and-speech-therapists,2266,77724,37.37,Bachelor's degree,None,None,25680,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2266
Authors and related writers,Uncategorized,authors-and-related-writers,2641,86368,41.52,Bachelor's degree,None,None,18542,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2641
"Bakers, pastry-cooks and confectionery makers",Uncategorized,bakers-pastry-cooks-and-confectionery-makers,7512,49621,23.86,High school diploma or equivalent,None,None,3810,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7512
Bank tellers and related clerks,Uncategorized,bank-tellers-and-related-clerks,4211,52263,25.13,High school diploma or equivalent,None,None,15983,10200,-6,As fast as average,200,http://data.europa.eu/esco/isco/C4211
Bartenders,Uncategorized,bartenders,5132,26848,12.91,High school diploma or equivalent,None,None,26041,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5132
Beauticians and related workers,Uncategorized,beauticians-and-related-workers,5142,39896,19.18,High school diploma or equivalent,None,None,26041,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5142
Bicycle and related repairers,Uncategorized,bicycle-and-related-repairers,7234,49942,24.01,High school diploma or equivalent,None,None,12100,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7234
"Biologists, botanists, zoologists and related professionals",Uncategorized,biologists-botanists-zoologists-and-related-professionals,2131,76246,36.66,Bachelor's degree,None,None,15050,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2131
"Blacksmiths, hammersmiths and forging press workers",Uncategorized,blacksmiths-hammersmiths-and-forging-press-workers,7221,57240,27.52,High school diploma or equivalent,None,None,12100,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7221
"Bleaching, dyeing and fabric cleaning machine operators",Uncategorized,bleaching-dyeing-and-fabric-cleaning-machine-operators,8154,38042,18.29,High school diploma or equivalent,None,None,2892,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8154
"Bookmakers, croupiers and related gaming workers",Uncategorized,bookmakers-croupiers-and-related-gaming-workers,4212,37885,18.21,High school diploma or equivalent,None,None,15983,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4212
Bricklayers and related workers,Uncategorized,bricklayers-and-related-workers,7112,50517,24.29,High school diploma or equivalent,None,None,14668,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7112
Broadcasting and audiovisual technicians,Uncategorized,broadcasting-and-audiovisual-technicians,3521,64402,30.96,Associate's degree,None,None,13600,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3521
Building and related electricians,Uncategorized,building-and-related-electricians,7411,49273,23.69,High school diploma or equivalent,None,None,17220,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7411
Building architects,Uncategorized,building-architects,2161,83062,39.93,Bachelor's degree,None,None,15050,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2161
Building caretakers,Uncategorized,building-caretakers,5153,30631,14.73,High school diploma or equivalent,None,None,26041,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5153
Building construction labourers,Uncategorized,building-construction-labourers,9313,21669,10.42,No formal educational credential,None,None,39933,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9313
Building frame and related trades workers not elsewhere classified,Uncategorized,building-frame-and-related-trades-workers-not-elsewhere-classified,7119,40414,19.43,High school diploma or equivalent,None,None,14668,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7119
Building structure cleaners,Uncategorized,building-structure-cleaners,7133,48399,23.27,High school diploma or equivalent,None,None,14668,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7133
Bus and tram drivers,Uncategorized,bus-and-tram-drivers,8331,51967,24.98,High school diploma or equivalent,None,None,22045,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8331
Business services agents not elsewhere classified,Uncategorized,business-services-agents-not-elsewhere-classified,3339,63321,30.44,Associate's degree,None,None,26866,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3339
Business services and administration managers not elsewhere classified,Uncategorized,business-services-and-administration-managers-not-elsewhere-classified,1219,91328,43.91,Bachelor's degree,None,None,21314,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1219
"Butchers, fishmongers and related food preparers",Uncategorized,butchers-fishmongers-and-related-food-preparers,7511,50403,24.23,High school diploma or equivalent,None,None,3810,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7511
Buyers,Uncategorized,buyers,3323,48841,23.48,Associate's degree,None,None,26866,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3323
Cabinet-makers and related workers,Uncategorized,cabinet-makers-and-related-workers,7522,46532,22.37,High school diploma or equivalent,None,None,3810,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7522
"Car, taxi and van drivers",Uncategorized,car-taxi-and-van-drivers,8322,41605,20.00,High school diploma or equivalent,None,None,22045,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8322
Carpenters and joiners,Uncategorized,carpenters-and-joiners,7115,56028,26.94,High school diploma or equivalent,None,None,14668,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7115
Cartographers and surveyors,Uncategorized,cartographers-and-surveyors,2165,75847,36.46,Bachelor's degree,None,None,15050,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2165
Cashiers and ticket clerks,Uncategorized,cashiers-and-ticket-clerks,5230,35820,17.22,High school diploma or equivalent,None,None,48507,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5230
"Cement, stone and other mineral products machine operators",Uncategorized,cement-stone-and-other-mineral-products-machine-operators,8114,35214,16.93,High school diploma or equivalent,None,None,2892,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8114
Chefs,Uncategorized,chefs,3434,62251,29.93,Associate's degree,None,None,32863,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3434
Chemical and physical science technicians,Uncategorized,chemical-and-physical-science-technicians,3111,52029,25.01,Associate's degree,None,None,9623,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3111
Chemical engineering technicians,Uncategorized,chemical-engineering-technicians,3116,48514,23.32,Associate's degree,None,None,9623,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3116
Chemical engineers,Uncategorized,chemical-engineers,2145,71763,34.50,Bachelor's degree,None,None,15050,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2145
Chemical processing plant controllers,Uncategorized,chemical-processing-plant-controllers,3133,64392,30.96,Associate's degree,None,None,9623,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3133
Chemical products plant and machine operators,Uncategorized,chemical-products-plant-and-machine-operators,8131,35592,17.11,High school diploma or equivalent,None,None,2892,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8131
Chemists,Uncategorized,chemists,2113,74703,35.91,Bachelor's degree,None,None,15050,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2113
Child care services managers,Uncategorized,child-care-services-managers,1341,84750,40.75,Bachelor's degree,None,None,15278,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1341
Child care workers,Uncategorized,child-care-workers,5311,25381,12.20,High school diploma or equivalent,None,None,88020,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C5311
Civil engineering labourers,Uncategorized,civil-engineering-labourers,9312,27034,13.00,No formal educational credential,None,None,39933,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9312
Civil engineering technicians,Uncategorized,civil-engineering-technicians,3112,53236,25.59,Associate's degree,None,None,9623,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3112
Civil engineers,Uncategorized,civil-engineers,2142,72852,35.02,Bachelor's degree,None,None,15050,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2142
"Cleaners and helpers in offices, hotels and other establishments",Uncategorized,cleaners-and-helpers-in-offices-hotels-and-other-establishments,9112,21399,10.29,No formal educational credential,None,None,35000,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9112
"Cleaning and housekeeping supervisors in offices, hotels and other establishments",Uncategorized,cleaning-and-housekeeping-supervisors-in-offices-hotels-and-other-establishments,5151,24472,11.77,High school diploma or equivalent,None,None,26041,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5151
Clearing and forwarding agents,Uncategorized,clearing-and-forwarding-agents,3331,52726,25.35,Associate's degree,None,None,26866,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3331
Clerical support workers not elsewhere classified,Uncategorized,clerical-support-workers-not-elsewhere-classified,4419,48740,23.43,High school diploma or equivalent,None,None,14428,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4419
Client information workers not elsewhere classified,Uncategorized,client-information-workers-not-elsewhere-classified,4229,49695,23.89,High school diploma or equivalent,None,None,15983,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4229
"Coding, proof-reading and related clerks",Uncategorized,coding-proof-reading-and-related-clerks,4413,48032,23.09,High school diploma or equivalent,None,None,14428,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4413
Commercial sales representatives,Uncategorized,commercial-sales-representatives,3322,49406,23.75,Associate's degree,None,None,26866,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3322
Commissioned armed forces officers,Uncategorized,commissioned-armed-forces-officers,0110,45416,21.83,High school diploma or equivalent,None,None,8200,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C0110
Community health workers,Uncategorized,community-health-workers,3253,67852,32.62,Associate's degree,None,None,15888,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3253
Companions and valets,Uncategorized,companions-and-valets,5162,29332,14.10,High school diploma or equivalent,None,None,26041,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5162
Computer network and systems technicians,Uncategorized,computer-network-and-systems-technicians,3513,61796,29.71,Associate's degree,None,None,13600,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3513
Computer network professionals,Uncategorized,computer-network-professionals,2523,73240,35.21,Bachelor's degree,None,None,50322,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2523
"Concrete placers, concrete finishers and related workers",Uncategorized,concrete-placers-concrete-finishers-and-related-workers,7114,52838,25.40,High school diploma or equivalent,None,None,14668,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7114
Conference and event planners,Uncategorized,conference-and-event-planners,3332,55164,26.52,Associate's degree,None,None,26866,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3332
Construction managers,Uncategorized,construction-managers,1323,102036,49.06,Bachelor's degree,None,None,15278,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1323
Construction supervisors,Uncategorized,construction-supervisors,3123,63458,30.51,Associate's degree,None,None,9623,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3123
Contact centre information clerks,Uncategorized,contact-centre-information-clerks,4222,35143,16.90,High school diploma or equivalent,None,None,15983,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4222
Contact centre salespersons,Uncategorized,contact-centre-salespersons,5244,30774,14.80,High school diploma or equivalent,None,None,48507,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5244
Cooks,Uncategorized,cooks,5120,44185,21.24,High school diploma or equivalent,None,None,26041,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5120
Craft and related workers not elsewhere classified,Uncategorized,craft-and-related-workers-not-elsewhere-classified,7549,52704,25.34,High school diploma or equivalent,None,None,3810,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7549
"Crane, hoist and related plant operators",Uncategorized,crane-hoist-and-related-plant-operators,8343,46141,22.18,High school diploma or equivalent,None,None,22045,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8343
Creative and performing artists not elsewhere classified,Uncategorized,creative-and-performing-artists-not-elsewhere-classified,2659,75118,36.11,Bachelor's degree,None,None,18542,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2659
Credit and loans officers,Uncategorized,credit-and-loans-officers,3312,61142,29.40,Associate's degree,None,None,26866,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3312
Crop farm labourers,Uncategorized,crop-farm-labourers,9211,39081,18.79,No formal educational credential,None,None,5383,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9211
Customs and border inspectors,Uncategorized,customs-and-border-inspectors,3351,63741,30.64,Associate's degree,None,None,26866,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3351
Dairy-products makers,Uncategorized,dairy-products-makers,7513,49108,23.61,High school diploma or equivalent,None,None,3810,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7513
Dancers and choreographers,Uncategorized,dancers-and-choreographers,2653,68392,32.88,Bachelor's degree,None,None,18542,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2653
Data entry clerks,Uncategorized,data-entry-clerks,4132,48846,23.48,High school diploma or equivalent,None,None,36400,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4132
Database and network professionals not elsewhere classified,Uncategorized,database-and-network-professionals-not-elsewhere-classified,2529,87628,42.13,Bachelor's degree,None,None,50322,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2529
Database designers and administrators,Uncategorized,database-designers-and-administrators,2521,89601,43.08,Bachelor's degree,None,None,50322,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2521
Debt-collectors and related workers,Uncategorized,debt-collectors-and-related-workers,4214,45897,22.07,High school diploma or equivalent,None,None,15983,10200,-7,As fast as average,200,http://data.europa.eu/esco/isco/C4214
Deep-sea fishery workers,Uncategorized,deep-sea-fishery-workers,6223,37516,18.04,No formal educational credential,None,None,440,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C6223
Dental assistants and therapists,Uncategorized,dental-assistants-and-therapists,3251,53847,25.89,Associate's degree,None,None,15888,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3251
Dentists,Uncategorized,dentists,2261,69073,33.21,Bachelor's degree,None,None,25680,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2261
Dieticians and nutritionists,Uncategorized,dieticians-and-nutritionists,2265,86343,41.51,Bachelor's degree,None,None,25680,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2265
Dispensing opticians,Uncategorized,dispensing-opticians,3254,68673,33.02,Associate's degree,None,None,15888,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3254
Domestic cleaners and helpers,Uncategorized,domestic-cleaners-and-helpers,9111,18034,8.67,No formal educational credential,None,None,35000,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9111
Domestic housekeepers,Uncategorized,domestic-housekeepers,5152,45276,21.77,High school diploma or equivalent,None,None,26041,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5152
Door to door salespersons,Uncategorized,door-to-door-salespersons,5243,31099,14.95,High school diploma or equivalent,None,None,48507,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5243
Draughtspersons,Uncategorized,draughtspersons,3118,66680,32.06,Associate's degree,None,None,9623,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3118
Drivers of animal-drawn vehicles and machinery,Uncategorized,drivers-of-animal-drawn-vehicles-and-machinery,9332,20875,10.04,No formal educational credential,None,None,39933,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9332
Driving instructors,Uncategorized,driving-instructors,5165,24523,11.79,High school diploma or equivalent,None,None,26041,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5165
Early childhood educators,Uncategorized,early-childhood-educators,2342,89794,43.17,Bachelor's degree,None,None,38775,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2342
Earthmoving and related plant operators,Uncategorized,earthmoving-and-related-plant-operators,8342,49707,23.90,High school diploma or equivalent,None,None,22045,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8342
Economists,Uncategorized,economists,2631,71942,34.59,Bachelor's degree,None,None,18542,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2631
Education managers,Uncategorized,education-managers,1345,92066,44.26,Bachelor's degree,None,None,15278,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C1345
Education methods specialists,Uncategorized,education-methods-specialists,2351,68715,33.04,Bachelor's degree,None,None,38775,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2351
Electrical and electronic equipment assemblers,Uncategorized,electrical-and-electronic-equipment-assemblers,8212,38163,18.35,High school diploma or equivalent,None,None,7933,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8212
Electrical engineering technicians,Uncategorized,electrical-engineering-technicians,3113,52802,25.39,Associate's degree,None,None,9623,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3113
Electrical engineers,Uncategorized,electrical-engineers,2151,79364,38.16,Bachelor's degree,None,None,15050,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2151
Electrical line installers and repairers,Uncategorized,electrical-line-installers-and-repairers,7413,51730,24.87,High school diploma or equivalent,None,None,17220,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7413
Electrical mechanics and fitters,Uncategorized,electrical-mechanics-and-fitters,7412,51562,24.79,High school diploma or equivalent,None,None,17220,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7412
Electronics engineering technicians,Uncategorized,electronics-engineering-technicians,3114,50768,24.41,Associate's degree,None,None,9623,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3114
Electronics engineers,Uncategorized,electronics-engineers,2152,76076,36.58,Bachelor's degree,None,None,15050,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2152
Electronics mechanics and servicers,Uncategorized,electronics-mechanics-and-servicers,7421,36318,17.46,High school diploma or equivalent,None,None,17220,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7421
Elementary workers not elsewhere classified,Uncategorized,elementary-workers-not-elsewhere-classified,9629,20588,9.90,No formal educational credential,None,None,4700,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9629
Employment agents and contractors,Uncategorized,employment-agents-and-contractors,3333,58532,28.14,Associate's degree,None,None,26866,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3333
Engineering professionals not elsewhere classified,Uncategorized,engineering-professionals-not-elsewhere-classified,2149,75517,36.31,Bachelor's degree,None,None,15050,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2149
Enquiry clerks,Uncategorized,enquiry-clerks,4225,53812,25.87,High school diploma or equivalent,None,None,15983,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4225
Environmental and occupational health and hygiene professionals,Uncategorized,environmental-and-occupational-health-and-hygiene-professionals,2263,89251,42.91,Bachelor's degree,None,None,25680,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2263
Environmental and occupational health inspectors and associates,Uncategorized,environmental-and-occupational-health-inspectors-and-associates,3257,60319,29.00,Associate's degree,None,None,15888,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3257
Environmental engineers,Uncategorized,environmental-engineers,2143,75375,36.24,Bachelor's degree,None,None,15050,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2143
Environmental protection professionals,Uncategorized,environmental-protection-professionals,2133,72427,34.82,Bachelor's degree,None,None,15050,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2133
"Farming, forestry and fisheries advisers",Uncategorized,farming-forestry-and-fisheries-advisers,2132,66160,31.81,Bachelor's degree,None,None,15050,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2132
Fashion and other models,Uncategorized,fashion-and-other-models,5241,30516,14.67,High school diploma or equivalent,None,None,48507,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5241
Fast food preparers,Uncategorized,fast-food-preparers,9411,22449,10.79,No formal educational credential,None,None,38750,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9411
"Fibre preparing, spinning and winding machine operators",Uncategorized,fibre-preparing-spinning-and-winding-machine-operators,8151,54751,26.32,High school diploma or equivalent,None,None,2892,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8151
Field crop and vegetable growers,Uncategorized,field-crop-and-vegetable-growers,6111,31852,15.31,No formal educational credential,None,None,14200,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C6111
Filing and copying clerks,Uncategorized,filing-and-copying-clerks,4415,32305,15.53,High school diploma or equivalent,None,None,14428,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4415
"Film, stage and related directors and producers",Uncategorized,film-stage-and-related-directors-and-producers,2654,84378,40.57,Bachelor's degree,None,None,18542,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2654
Finance managers,Uncategorized,finance-managers,1211,92119,44.29,Bachelor's degree,None,None,21314,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C1211
Financial analysts,Uncategorized,financial-analysts,2413,79321,38.14,Bachelor's degree,None,None,78627,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2413
Financial and insurance services branch managers,Uncategorized,financial-and-insurance-services-branch-managers,1346,86910,41.78,Bachelor's degree,None,None,15278,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1346
Financial and investment advisers,Uncategorized,financial-and-investment-advisers,2412,88392,42.50,Bachelor's degree,None,None,78627,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2412
Fire-fighters,Uncategorized,fire-fighters,5411,30763,14.79,High school diploma or equivalent,None,None,18880,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C5411
Fishery and aquaculture labourers,Uncategorized,fishery-and-aquaculture-labourers,9216,18126,8.71,No formal educational credential,None,None,5383,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9216
Fitness and recreation instructors and program leaders,Uncategorized,fitness-and-recreation-instructors-and-program-leaders,3423,55578,26.72,Associate's degree,None,None,32863,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3423
Floor layers and tile setters,Uncategorized,floor-layers-and-tile-setters,7122,43009,20.68,High school diploma or equivalent,None,None,14668,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7122
Food and beverage tasters and graders,Uncategorized,food-and-beverage-tasters-and-graders,7515,51513,24.77,High school diploma or equivalent,None,None,3810,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7515
Food and related products machine operators,Uncategorized,food-and-related-products-machine-operators,8160,52134,25.06,High school diploma or equivalent,None,None,2892,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8160
Food service counter attendants,Uncategorized,food-service-counter-attendants,5246,47798,22.98,High school diploma or equivalent,None,None,48507,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5246
