title,category,slug,soc_code,median_pay_annual,median_pay_hourly,entry_education,work_experience,training,num_jobs_2024,projected_employment_2034,outlook_pct,outlook_desc,employment_change,url
"Bookmakers, croupiers and related gaming workers",Uncategorized,bookmakers-croupiers-and-related-gaming-workers,4212,13259,6.37,High school diploma or equivalent,None,None,1166,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4212
Bricklayers and related workers,Uncategorized,bricklayers-and-related-workers,7112,17681,8.50,High school diploma or equivalent,None,None,4031,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7112
Broadcasting and audiovisual technicians,Uncategorized,broadcasting-and-audiovisual-technicians,3521,22540,10.84,Associate's degree,None,None,783,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3521
Building and related electricians,Uncategorized,building-and-related-electricians,7411,17245,8.29,High school diploma or equivalent,None,None,3060,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7411
Building architects,Uncategorized,building-architects,2161,29071,13.98,Bachelor's degree,None,None,1912,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2161
Building caretakers,Uncategorized,building-caretakers,5153,10720,5.15,High school diploma or equivalent,None,None,3100,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5153
Building construction labourers,Uncategorized,building-construction-labourers,9313,8000,3.85,No formal educational credential,None,None,5944,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9313
Building frame and related trades workers not elsewhere classified,Uncategorized,building-frame-and-related-trades-workers-not-elsewhere-classified,7119,14145,6.80,High school diploma or equivalent,None,None,4031,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C7119
Building structure cleaners,Uncategorized,building-structure-cleaners,7133,16939,8.14,High school diploma or equivalent,None,None,4031,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7133
Bus and tram drivers,Uncategorized,bus-and-tram-drivers,8331,18188,8.74,High school diploma or equivalent,None,None,7927,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8331
Business services agents not elsewhere classified,Uncategorized,business-services-agents-not-elsewhere-classified,3339,22162,10.65,Associate's degree,None,None,2595,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3339
Business services and administration managers not elsewhere classified,Uncategorized,business-services-and-administration-managers-not-elsewhere-classified,1219,31964,15.37,Bachelor's degree,None,None,6871,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1219
"Butchers, fishmongers and related food preparers",Uncategorized,butchers-fishmongers-and-related-food-preparers,7511,17641,8.48,High school diploma or equivalent,None,None,2265,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7511
Buyers,Uncategorized,buyers,3323,17094,8.22,Associate's degree,None,None,2595,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3323
Cabinet-makers and related workers,Uncategorized,cabinet-makers-and-related-workers,7522,16286,7.83,High school diploma or equivalent,None,None,2265,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C7522
"Car, taxi and van drivers",Uncategorized,car-taxi-and-van-drivers,8322,14561,7.00,High school diploma or equivalent,None,None,7927,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8322
Carpenters and joiners,Uncategorized,carpenters-and-joiners,7115,19609,9.43,High school diploma or equivalent,None,None,4031,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7115
Cartographers and surveyors,Uncategorized,cartographers-and-surveyors,2165,26546,12.76,Bachelor's degree,None,None,1912,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2165
Cashiers and ticket clerks,Uncategorized,cashiers-and-ticket-clerks,5230,12537,6.03,High school diploma or equivalent,None,None,5938,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5230
"Cement, stone and other mineral products machine operators",Uncategorized,cement-stone-and-other-mineral-products-machine-operators,8114,12324,5.92,High school diploma or equivalent,None,None,1219,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8114
Chefs,Uncategorized,chefs,3434,21787,10.47,Associate's degree,None,None,1727,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3434
Chemical and physical science technicians,Uncategorized,chemical-and-physical-science-technicians,3111,18210,8.75,Associate's degree,None,None,1207,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3111
Chemical engineering technicians,Uncategorized,chemical-engineering-technicians,3116,16980,8.16,Associate's degree,None,None,1207,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3116
Chemical engineers,Uncategorized,chemical-engineers,2145,25117,12.08,Bachelor's degree,None,None,1912,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2145
Chemical processing plant controllers,Uncategorized,chemical-processing-plant-controllers,3133,22537,10.84,Associate's degree,None,None,1207,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3133
Chemical products plant and machine operators,Uncategorized,chemical-products-plant-and-machine-operators,8131,12457,5.99,High school diploma or equivalent,None,None,1219,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8131
Chemists,Uncategorized,chemists,2113,26146,12.57,Bachelor's degree,None,None,1912,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2113
Child care services managers,Uncategorized,child-care-services-managers,1341,29662,14.26,Bachelor's degree,None,None,2085,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C1341
Child care workers,Uncategorized,child-care-workers,5311,8883,4.27,High school diploma or equivalent,None,None,3900,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C5311
Civil engineering labourers,Uncategorized,civil-engineering-labourers,9312,9462,4.55,No formal educational credential,None,None,5944,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9312
Civil engineering technicians,Uncategorized,civil-engineering-technicians,3112,18632,8.96,Associate's degree,None,None,1207,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3112
Civil engineers,Uncategorized,civil-engineers,2142,25498,12.26,Bachelor's degree,None,None,1912,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2142
"Cleaners and helpers in offices, hotels and other establishments",Uncategorized,cleaners-and-helpers-in-offices-hotels-and-other-establishments,9112,8000,3.85,No formal educational credential,None,None,5883,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9112
"Cleaning and housekeeping supervisors in offices, hotels and other establishments",Uncategorized,cleaning-and-housekeeping-supervisors-in-offices-hotels-and-other-establishments,5151,8565,4.12,High school diploma or equivalent,None,None,3100,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5151
Clearing and forwarding agents,Uncategorized,clearing-and-forwarding-agents,3331,18454,8.87,Associate's degree,None,None,2595,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3331
Clerical support workers not elsewhere classified,Uncategorized,clerical-support-workers-not-elsewhere-classified,4419,17059,8.20,High school diploma or equivalent,None,None,1400,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4419
Client information workers not elsewhere classified,Uncategorized,client-information-workers-not-elsewhere-classified,4229,17393,8.36,High school diploma or equivalent,None,None,1166,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4229
"Coding, proof-reading and related clerks",Uncategorized,coding-proof-reading-and-related-clerks,4413,16811,8.08,High school diploma or equivalent,None,None,1400,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4413
Commercial sales representatives,Uncategorized,commercial-sales-representatives,3322,17292,8.31,Associate's degree,None,None,2595,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3322
Commissioned armed forces officers,Uncategorized,commissioned-armed-forces-officers,0110,15895,7.64,High school diploma or equivalent,None,None,246,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C0110
Community health workers,Uncategorized,community-health-workers,3253,23748,11.42,Associate's degree,None,None,1017,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3253
Companions and valets,Uncategorized,companions-and-valets,5162,10266,4.94,High school diploma or equivalent,None,None,3100,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5162
Computer network and systems technicians,Uncategorized,computer-network-and-systems-technicians,3513,21628,10.40,Associate's degree,None,None,783,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3513
Computer network professionals,Uncategorized,computer-network-professionals,2523,25634,12.32,Bachelor's degree,None,None,5222,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2523
"Concrete placers, concrete finishers and related workers",Uncategorized,concrete-placers-concrete-finishers-and-related-workers,7114,18493,8.89,High school diploma or equivalent,None,None,4031,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7114
Conference and event planners,Uncategorized,conference-and-event-planners,3332,19307,9.28,Associate's degree,None,None,2595,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3332
Construction managers,Uncategorized,construction-managers,1323,35712,17.17,Bachelor's degree,None,None,2085,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1323
Construction supervisors,Uncategorized,construction-supervisors,3123,22210,10.68,Associate's degree,None,None,1207,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3123
Contact centre information clerks,Uncategorized,contact-centre-information-clerks,4222,12300,5.91,High school diploma or equivalent,None,None,1166,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4222
Contact centre salespersons,Uncategorized,contact-centre-salespersons,5244,10770,5.18,High school diploma or equivalent,None,None,5938,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5244
Cooks,Uncategorized,cooks,5120,15464,7.43,High school diploma or equivalent,None,None,3100,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5120
Craft and related workers not elsewhere classified,Uncategorized,craft-and-related-workers-not-elsewhere-classified,7549,18446,8.87,High school diploma or equivalent,None,None,2265,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7549
"Crane, hoist and related plant operators",Uncategorized,crane-hoist-and-related-plant-operators,8343,16149,7.76,High school diploma or equivalent,None,None,7927,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C8343
Creative and performing artists not elsewhere classified,Uncategorized,creative-and-performing-artists-not-elsewhere-classified,2659,26291,12.64,Bachelor's degree,None,None,2080,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2659
Credit and loans officers,Uncategorized,credit-and-loans-officers,3312,21399,10.29,Associate's degree,None,None,2595,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C3312
Crop farm labourers,Uncategorized,crop-farm-labourers,9211,13678,6.58,No formal educational credential,None,None,2316,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9211
Customs and border inspectors,Uncategorized,customs-and-border-inspectors,3351,22309,10.73,Associate's degree,None,None,2595,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3351
Dairy-products makers,Uncategorized,dairy-products-makers,7513,17188,8.26,High school diploma or equivalent,None,None,2265,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C7513
Dancers and choreographers,Uncategorized,dancers-and-choreographers,2653,23937,11.51,Bachelor's degree,None,None,2080,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2653
Data entry clerks,Uncategorized,data-entry-clerks,4132,17096,8.22,High school diploma or equivalent,None,None,2475,10200,-4,As fast as average,200,http://data.europa.eu/esco/isco/C4132
Database and network professionals not elsewhere classified,Uncategorized,database-and-network-professionals-not-elsewhere-classified,2529,30670,14.75,Bachelor's degree,None,None,5222,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2529
Database designers and administrators,Uncategorized,database-designers-and-administrators,2521,31360,15.08,Bachelor's degree,None,None,5222,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2521
Debt-collectors and related workers,Uncategorized,debt-collectors-and-related-workers,4214,16064,7.72,High school diploma or equivalent,None,None,1166,10200,-7,As fast as average,200,http://data.europa.eu/esco/isco/C4214
Deep-sea fishery workers,Uncategorized,deep-sea-fishery-workers,6223,13130,6.31,No formal educational credential,None,None,420,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C6223
Dental assistants and therapists,Uncategorized,dental-assistants-and-therapists,3251,18846,9.06,Associate's degree,None,None,1017,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C3251
Dentists,Uncategorized,dentists,2261,24175,11.62,Bachelor's degree,None,None,3280,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2261
Dieticians and nutritionists,Uncategorized,dieticians-and-nutritionists,2265,30220,14.53,Bachelor's degree,None,None,3280,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2265
Dispensing opticians,Uncategorized,dispensing-opticians,3254,24035,11.56,Associate's degree,None,None,1017,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3254
Domestic cleaners and helpers,Uncategorized,domestic-cleaners-and-helpers,9111,8000,3.85,No formal educational credential,None,None,5883,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9111
Domestic housekeepers,Uncategorized,domestic-housekeepers,5152,15846,7.62,High school diploma or equivalent,None,None,3100,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C5152
Door to door salespersons,Uncategorized,door-to-door-salespersons,5243,10884,5.23,High school diploma or equivalent,None,None,5938,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C5243
Draughtspersons,Uncategorized,draughtspersons,3118,23338,11.22,Associate's degree,None,None,1207,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3118
Drivers of animal-drawn vehicles and machinery,Uncategorized,drivers-of-animal-drawn-vehicles-and-machinery,9332,8000,3.85,No formal educational credential,None,None,5944,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C9332
Driving instructors,Uncategorized,driving-instructors,5165,8583,4.13,High school diploma or equivalent,None,None,3100,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C5165
Early childhood educators,Uncategorized,early-childhood-educators,2342,31428,15.11,Bachelor's degree,None,None,5025,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2342
Earthmoving and related plant operators,Uncategorized,earthmoving-and-related-plant-operators,8342,17397,8.36,High school diploma or equivalent,None,None,7927,10200,1,As fast as average,200,http://data.europa.eu/esco/isco/C8342
Economists,Uncategorized,economists,2631,25179,12.11,Bachelor's degree,None,None,2080,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C2631
Education managers,Uncategorized,education-managers,1345,32223,15.49,Bachelor's degree,None,None,2085,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C1345
Education methods specialists,Uncategorized,education-methods-specialists,2351,24050,11.56,Bachelor's degree,None,None,5025,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2351
Electrical and electronic equipment assemblers,Uncategorized,electrical-and-electronic-equipment-assemblers,8212,13357,6.42,High school diploma or equivalent,None,None,3433,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8212
Electrical engineering technicians,Uncategorized,electrical-engineering-technicians,3113,18480,8.88,Associate's degree,None,None,1207,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3113
Electrical engineers,Uncategorized,electrical-engineers,2151,27777,13.35,Bachelor's degree,None,None,1912,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2151
Electrical line installers and repairers,Uncategorized,electrical-line-installers-and-repairers,7413,18105,8.70,High school diploma or equivalent,None,None,3060,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7413
Electrical mechanics and fitters,Uncategorized,electrical-mechanics-and-fitters,7412,18046,8.68,High school diploma or equivalent,None,None,3060,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C7412
Electronics engineering technicians,Uncategorized,electronics-engineering-technicians,3114,17768,8.54,Associate's degree,None,None,1207,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C3114
Electronics engineers,Uncategorized,electronics-engineers,2152,26626,12.80,Bachelor's degree,None,None,1912,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2152
Electronics mechanics and servicers,Uncategorized,electronics-mechanics-and-servicers,7421,12711,6.11,High school diploma or equivalent,None,None,3060,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C7421
Elementary workers not elsewhere classified,Uncategorized,elementary-workers-not-elsewhere-classified,9629,8000,3.85,No formal educational credential,None,None,3675,10200,5,As fast as average,200,http://data.europa.eu/esco/isco/C9629
Employment agents and contractors,Uncategorized,employment-agents-and-contractors,3333,20486,9.85,Associate's degree,None,None,2595,10200,2,As fast as average,200,http://data.europa.eu/esco/isco/C3333
Engineering professionals not elsewhere classified,Uncategorized,engineering-professionals-not-elsewhere-classified,2149,26431,12.71,Bachelor's degree,None,None,1912,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2149
Enquiry clerks,Uncategorized,enquiry-clerks,4225,18834,9.05,High school diploma or equivalent,None,None,1166,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4225
Environmental and occupational health and hygiene professionals,Uncategorized,environmental-and-occupational-health-and-hygiene-professionals,2263,31237,15.02,Bachelor's degree,None,None,3280,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C2263
Environmental and occupational health inspectors and associates,Uncategorized,environmental-and-occupational-health-inspectors-and-associates,3257,21111,10.15,Associate's degree,None,None,1017,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C3257
Environmental engineers,Uncategorized,environmental-engineers,2143,26381,12.68,Bachelor's degree,None,None,1912,10200,11,As fast as average,200,http://data.europa.eu/esco/isco/C2143
Environmental protection professionals,Uncategorized,environmental-protection-professionals,2133,25349,12.19,Bachelor's degree,None,None,1912,10200,10,As fast as average,200,http://data.europa.eu/esco/isco/C2133
"Farming, forestry and fisheries advisers",Uncategorized,farming-forestry-and-fisheries-advisers,2132,23156,11.13,Bachelor's degree,None,None,1912,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2132
Fashion and other models,Uncategorized,fashion-and-other-models,5241,10680,5.13,High school diploma or equivalent,None,None,5938,10200,8,As fast as average,200,http://data.europa.eu/esco/isco/C5241
Fast food preparers,Uncategorized,fast-food-preparers,9411,8000,3.85,No formal educational credential,None,None,3050,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9411
"Fibre preparing, spinning and winding machine operators",Uncategorized,fibre-preparing-spinning-and-winding-machine-operators,8151,19162,9.21,High school diploma or equivalent,None,None,1219,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C8151
Field crop and vegetable growers,Uncategorized,field-crop-and-vegetable-growers,6111,11148,5.36,No formal educational credential,None,None,3311,10200,-1,As fast as average,200,http://data.europa.eu/esco/isco/C6111
Filing and copying clerks,Uncategorized,filing-and-copying-clerks,4415,11306,5.44,High school diploma or equivalent,None,None,1400,10200,-3,As fast as average,200,http://data.europa.eu/esco/isco/C4415
"Film, stage and related directors and producers",Uncategorized,film-stage-and-related-directors-and-producers,2654,29532,14.20,Bachelor's degree,None,None,2080,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2654
Finance managers,Uncategorized,finance-managers,1211,32241,15.50,Bachelor's degree,None,None,6871,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C1211
Financial analysts,Uncategorized,financial-analysts,2413,27762,13.35,Bachelor's degree,None,None,13763,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C2413
Financial and insurance services branch managers,Uncategorized,financial-and-insurance-services-branch-managers,1346,30418,14.62,Bachelor's degree,None,None,2085,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C1346
Financial and investment advisers,Uncategorized,financial-and-investment-advisers,2412,30937,14.87,Bachelor's degree,None,None,13763,10200,9,As fast as average,200,http://data.europa.eu/esco/isco/C2412
Fire-fighters,Uncategorized,fire-fighters,5411,10767,5.18,High school diploma or equivalent,None,None,2960,10200,7,As fast as average,200,http://data.europa.eu/esco/isco/C5411
Fishery and aquaculture labourers,Uncategorized,fishery-and-aquaculture-labourers,9216,8000,3.85,No formal educational credential,None,None,2316,10200,4,As fast as average,200,http://data.europa.eu/esco/isco/C9216
Fitness and recreation instructors and program leaders,Uncategorized,fitness-and-recreation-instructors-and-program-leaders,3423,19452,9.35,Associate's degree,None,None,1727,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C3423
Floor layers and tile setters,Uncategorized,floor-layers-and-tile-setters,7122,15053,7.24,High school diploma or equivalent,None,None,4031,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7122
Food and beverage tasters and graders,Uncategorized,food-and-beverage-tasters-and-graders,7515,18029,8.67,High school diploma or equivalent,None,None,2265,10200,3,As fast as average,200,http://data.europa.eu/esco/isco/C7515
Food and related products machine operators,Uncategorized,food-and-related-products-machine-operators,8160,18246,8.77,High school diploma or equivalent,None,None,1219,10200,0,As fast as average,200,http://data.europa.eu/esco/isco/C8160
Food service counter attendants,Uncategorized,food-service-counter-attendants,5246,16729,8.04,High school diploma or equivalent,None,None,5938,10200,6,As fast as average,200,http://data.europa.eu/esco/isco/C5246
